13,13
-36,-32
-9,-10
-7,-7
29,120
-13,-13
17,12
22,23
45,-32
29,24
-23,-23
-7,-82
-41,-41
-16,-12
-19,-16
-32,-32
-35,-35
40,38
48,-71
15,14
9,9
-37,-37
30,30
6,6
-27,45
-35,-29
-43,49
48,48
36,-21
31,30
32,55
-34,2
-1,-92
-9,50
-19,-51
9,7
6,6
40,38
-45,-25
-41,-12
-30,-29
33,0
-7,-25
-27,-27
20,20
-24,30
-15,-15
-45,127
44,44
41,41
41,16
40,40
15,15
25,25
24,24
-32,-35
47,106
-42,-43
39,-50
-9,-9
-8,-7
-11,-10
22,21
-16,-68
-12,-24
-45,-45
13,80
12,13
13,-99
-8,-8
-45,-45
27,27
-37,87
-50,-50
-27,-23
25,25
-9,-10
-29,-34
29,29
-32,-33
-28,-28
-23,110
-34,-30
-21,-21
-18,-14
49,-6
-18,-18
-45,-45
-3,-3
-8,-8
-19,-20
-1,-1
14,14
-44,44
-12,-11
46,46
-43,-44
27,-30
-30,-32
35,34
-27,-27
-16,-19
-36,-37
8,11
-48,-49
-42,42
41,41
18,18
-18,-19
-24,-5
-9,-9
30,30
-36,-151
-38,-38
-20,-8
-20,-19
41,41
46,-54
-40,-34
16,17
25,22
-32,-32
47,-78
-8,-8
21,21
-21,-20
-41,-40
-1,54
-25,86
-16,-17
-34,-34
47,-18
-1,19
36,37
41,79
-22,-22
-50,-49
-25,-27
-40,28
27,27
-1,11
-10,-9
-42,-43
41,-52
-6,-6
-11,-10
-37,-37
21,23
-40,-37
-22,-22
41,40
-7,-7
-47,-64
6,4
-1,4
-8,-8
-48,-47
-39,-39
-47,-41
-8,-2
48,47
-41,-40
29,47
45,-18
-35,-40
17,-113
29,28
46,45
11,11
-27,-4
18,18
-23,-23
-18,44
-38,-37
-21,39
-10,-10
11,10
49,49
46,46
28,8
32,32
10,11
-29,44
-34,-34
-3,74
43,44
28,14
-5,93
43,42
24,31
32,30
40,40
10,10
10,10
-28,-28
-9,-9
-3,-3
18,15
16,16
-34,-42
26,107
-6,-6
24,24
-23,115
-3,-3
-17,-13
34,34
-7,-7
40,45
21,21
-42,-43
-11,-11
9,9
-20,-149
-5,33
-16,-16
38,39
48,48
-5,-3
17,17
39,-67
-12,44
6,71
13,4
18,4
-33,-33
21,19
-24,-24
25,37
22,22
-50,-52
-44,-44
-48,-47
-15,-14
-31,-68
31,37
-22,-23
-12,-11
-10,-100
-30,-9
-26,-25
-14,-14
17,18
19,16
-25,-26
15,14
-40,-40
33,33
-5,-5
19,69
20,20
-26,-26
-19,-18
-33,-35
-19,-19
6,7
16,9
32,15
-22,-20
32,32
14,14
-5,-9
-44,-92
-19,-19
36,-15
49,48
41,41
-24,-24
-30,-30
20,20
-31,-31
-18,-34
-28,-28
-44,-45
28,22
-5,23
-50,-50
-29,-29
-40,-39
45,-12
-38,41
29,27
-15,-65
-29,-27
-37,16
44,34
-6,-6
36,36
-13,-13
-20,-20
40,-99
10,10
-32,-29
46,46
-14,-18
43,37
-25,-25
15,15
-23,-24
-1,-1
-9,-58
-9,-64
32,11
-15,-15
20,20
-31,-31
47,47
-31,-54
-24,102
-23,-26
28,27
34,34
-9,-10
-46,-31
-12,158
35,35
-42,-40
20,20
-23,30
22,-117
-43,-43
-20,-20
19,19
-8,-7
-29,-27
32,-37
32,-15
-2,-2
-50,-49
13,13
-38,-32
-22,-23
-3,108
21,24
11,-50
23,22
28,28
30,29
-27,-27
-28,-28
47,-34
-8,-8
-14,-81
10,1
47,31
-50,0
-12,-14
30,30
-49,-48
18,18
-40,6
47,47
40,40
36,36
21,66
-24,55
-41,-41
-15,-51
30,-97
19,21
-11,-11
35,-6
-4,9
37,100
-19,-20
-26,-26
-30,-30
9,9
24,24
-14,-14
18,20
24,28
-30,-30
14,14
-11,-9
18,21
-41,49
18,18
22,22
-30,11
-32,-36
-46,-46
48,48
-22,-22
25,25
-26,-26
-18,-18
25,25
-26,29
26,23
44,20
-35,-35
15,13
46,33
34,33
-3,53
13,13
20,21
11,11
12,10
-28,-28
37,37
35,35
-26,-26
-7,-7
-35,-41
-15,-8
31,8
17,18
-27,-27
-22,-29
-12,-18
49,48
-42,83
22,-109
-14,-15
-11,-11
-42,-42
-10,-101
22,22
-13,-13
-47,-47
