-96,67
-514,-252
874,-372
-22,-38
832,-170
-96,212
816,3
-236,-21
306,-168
-697,-698
-646,-207
520,-13
-1805,-1353
-280,272
-378,-394
-129,-68
-274,-158
-883,-897
-610,222
-789,-766
231,-74
-452,-463
-1014,-921
-671,-183
-179,155
-643,-25
280,-223
19,24
-447,-9
-322,172
-893,-139
-2053,-1796
539,50
-420,-435
200,37
968,53
-731,484
-1276,-646
-1150,-301
-560,-364
1078,-267
-463,-236
-371,161
-405,-423
-570,387
118,-11
270,-46
-159,191
-212,228
-672,287
-792,726
-2100,232
-854,-579
-22,36
-538,113
-457,-203
-521,21
-420,-71
423,-346
373,-253
-579,814
-118,263
804,358
-732,-85
148,-23
-105,95
-342,-256
-263,-80
-257,361
-92,12
-144,176
-518,34
166,48
-171,233
23,-4
-20,-32
-18,24
-278,91
-215,-176
-778,-88
318,-60
-262,-212
-779,-170
190,-130
-148,-148
589,-195
-519,-538
366,-55
-624,240
-306,-323
-159,209
-569,291
-672,-194
-549,-538
247,-159
-607,-252
263,-75
723,-368
-794,239
-175,-186
219,-26
-896,820
-9,-33
-153,46
-375,-377
-409,-265
-658,-658
1374,-239
182,-105
266,-221
-586,292
-836,78
-1080,-599
-1168,303
91,-89
-872,95
-440,92
-353,344
-189,397
584,-212
-1074,-778
101,-6
-338,183
-476,454
230,-140
-747,-365
231,-62
189,97
183,-35
-402,113
-1436,-1131
-1390,-1280
-537,287
376,-4
45,-30
349,-196
-964,-244
-317,-323
-929,-375
-258,12
-746,-725
-428,474
-700,-178
-583,-330
-614,-631
112,-32
-282,41
-67,182
-175,341
-1035,-661
-254,25
367,-340
677,181
1212,-779
-679,-701
-589,-187
-515,-131
-1517,-1127
-596,-526
-7,20
115,2
-1037,-497
505,195
-358,158
-721,-738
-510,697
-371,-311
-1233,-1229
1069,11
-169,-36
-633,-656
-519,-317
-430,208
139,-13
-278,61
27,16
659,-209
-260,-126
-518,368
-812,210
-116,254
-314,-219
132,-23
-283,-254
-258,-182
67,-24
226,-25
-556,206
-842,-505
-774,-551
-176,-48
-550,-24
-366,283
740,58
363,105
-1552,-1394
-94,149
-826,-400
-173,-147
-674,-664
112,-10
313,-201
900,-350
426,-68
339,265
567,-38
-856,736
40,-4
175,-38
-54,45
1514,-237
418,70
-1154,-152
-160,-170
-713,-708
214,-153
-939,-21
-578,339
-984,212
5,24
-77,49
797,-44
-1197,-1199
-1022,-959
53,-19
-183,-31
638,-427
-142,41
525,-39
-760,-647
-171,-14
-386,639
-153,-103
1192,-32
1008,-176
241,41
-313,-303
759,-249
-815,-774
336,12
494,-167
-1080,-930
-366,-140
-47,48
-963,67
320,259
-313,378
-15,44
-42,-43
-941,-815
-239,452
-977,74
704,-451
72,16
634,-452
-306,385
-681,676
465,317
-228,-222
-61,47
569,5
389,-179
617,-297
-963,-646
263,-21
265,-59
118,-16
930,-606
787,55
-143,216
-425,-415
-870,29
-812,-540
-432,-66
-756,-541
-502,-509
-805,-823
282,52
-355,150
-527,57
-451,198
-220,-213
-110,45
-920,-322
176,75
-790,-744
382,-205
-654,-269
753,215
-451,-448
-315,-39
-709,-47
-272,284
515,-13
-53,-66
-230,-200
-252,-267
-366,382
-545,-434
-120,87
-711,-31
248,50
-396,-274
-494,-341
-955,-41
-960,-522
-318,626
-27,-13
-530,-537
-293,-43
102,-41
-795,-524
-510,-333
-883,-327
-524,281
-1036,-421
-583,-571
-841,-369
-389,-398
-97,142
-112,-137
-65,87
-623,223
-1285,-797
345,11
-794,-799
-531,-307
471,330
47,-13
-919,-384
-719,367
825,-164
393,187
346,0
891,-121
200,52
-614,-412
-752,-748
383,-22
668,67
-108,-119
470,-182
-72,142
422,-251
-218,174
-1224,-745
-860,-795
-397,519
-774,-694
-434,-271
-730,-475
1000,-84
-633,-593
-451,-472
163,-63
10,1
371,13
-547,436
-601,-82
178,38
-215,357
-172,-78
-609,-611
-354,531
-100,-87
439,-235
-328,-144
-159,-170
-206,185
-496,333
-707,-493
-275,-223
426,239
-1446,-156
75,-16
-730,87
-605,-583
-443,-461
-388,-349
95,15
211,68
-476,-500
-230,-230
45,-13
-677,150
-514,-523
-218,-228
89,-32
-256,299
-570,-357
-262,364
-254,91
-542,-542
357,-178
-321,-180
-523,-163
69,-44
579,-184
-1121,-40
-873,-805
-706,-720
520,-362
72,-44
201,4
-407,-338
23,22
-799,-365
-930,729
-282,-293
-97,90
-903,26
114,79
-199,-205
-654,-94
768,454
140,-104
334,-125
-387,346
644,-279
-59,41
-365,-12
-263,-114
389,-118
170,107
391,-36
329,4
-923,-489
611,-202
239,-15
-73,-94
-287,229
284,-131
-522,521
529,123
-83,80
-1493,-1331
-979,-514
497,-285
-265,181
149,46
-167,-165
-121,250
25,25
-83,147
-247,14
-759,-464
-87,159
111,25
-32,26
-344,491
-496,-216
-59,-26
297,-215
-497,-489
-308,-324
-185,-90
-869,1026
175,-17
317,-230
166,-88
-619,502
955,-175
-498,-515
-217,243
-187,-189
-302,364
-334,385
670,-365
132,-55
473,-167
-789,-264
431,234
210,1
1268,-533
-649,-76
412,-8
-285,-249
-1018,-222
-668,579
-231,105
97,-41
-1101,63
-838,631
-1145,-328
-882,-553
-205,357
-378,556
-1162,-749
1083,-936
-40,-48
-537,-482
-287,-64
5,6
-364,-183
65,-1
436,63
195,-185
-110,-122
-822,-515
-788,-798
-172,147
-459,-471
613,-93
-181,16
-924,-515
-1313,925
113,-84
37,-9
-413,485
29,-8
190,-130
-226,-57
91,-5
-849,172
105,-79
-496,-383
82,45
-934,-529
633,-452
-421,15
-770,-359
-147,132
-522,-479
1031,-15
-146,-75
-495,380
-202,-193
467,-356
855,38
257,99
-1361,-329
-861,-765
-450,606
-388,244
370,-174
-421,-404
-849,-545
37,-18
-265,-130
-958,28
622,-72
-15,-21
-121,83
-880,-817
-656,-371
-534,657
858,-159
716,-329
-67,134
-383,532
-987,825
549,-4
455,-146
506,262
138,-28
-124,129
458,-189
-503,75
431,77
-1668,-420
-402,55
-294,-299
-521,-348
-658,-261
-506,243
-929,-5
-223,-199
-404,392
-27,45
253,107
-4,17
-620,-25
313,-98
-681,19
-272,98
-216,316
-1193,-1186
-476,165
-240,41
21,18
6,-3
420,-36
-828,-664
741,-492
156,-43
-555,-23
112,21
-843,-437
-27,75
-743,487
296,-78
-475,57
-277,306
173,-2
-682,-680
1035,-426
-279,-303
65,3
218,-6
103,-1
391,32
350,-172
-168,-160
-426,122
-92,-112
410,-223
332,-243
437,-207
-202,-158
-760,836
-869,-214
-810,-813
-59,58
320,-3
-549,263
322,-136
-838,-285
35,-30
-331,-60
-325,81
-786,-623
-561,-560
-283,409
-483,-434
-222,-226
713,-298
-847,-762
-790,-545
23,5
-934,-678
1167,435
-87,191
-229,124
-323,166
-1043,-958
642,-114
-21,-7
176,35
-71,-82
-1245,-395
-74,185
319,-187
-169,225
-1134,-1105
52,-26
531,439
-174,-144
147,109
81,-58
-90,9
-278,528
0,5
57,-14
-1022,-1040
728,-609
-790,-573
-903,711
-113,-125
-499,-429
-372,-231
-642,-368
-239,-206
-450,-202
-469,539
619,-18
-136,107
-41,-45
318,-188
-669,-307
-602,-146
-642,-424
405,-18
-91,180
-494,-234
150,-43
379,-7
125,75
481,-45
-928,-405
-501,-458
-773,363
-253,437
-1023,948
201,21
-755,1016
111,-13
-268,339
-13,-8
96,32
-42,-22
204,-145
-752,-429
-1011,40
-747,-738
512,-6
-316,484
-458,748
-638,19
502,106
-935,100
325,-16
-1012,-1014
-295,-79
270,-163
-875,1305
778,-210
311,5
-406,469
-490,-490
744,178
-1060,27
-319,186
166,53
-230,201
-505,-19
-292,-149
-557,-370
303,-58
-831,271
-584,414
-537,-222
-247,-253
98,-35
530,73
-617,-46
-513,-445
903,-370
-185,21
-321,168
-449,288
122,-105
-169,113
-1494,274
-752,7
-3,12
-34,-27
-10,33
-133,235
-727,-443
-349,185
-796,449
542,-382
-743,-747
199,151
-642,-641
-6,-1
-1158,-898
21,-5
454,-337
53,3
169,143
-220,340
151,-43
-220,-231
-150,-159
17,-12
678,-34
194,96
119,-82
-197,339
-454,-269
-1060,-1022
-1191,-1193
-528,32
-11,43
-1256,-993
-176,-176
23,-14
773,-465
495,322
74,10
-474,-156
-960,-758
