-33,56
31,-12
-36,-36
35,35
-35,-35
-44,-44
45,-102
-43,-43
-8,-8
7,-107
-12,-12
38,85
40,40
-41,-72
43,43
12,12
17,17
-43,-43
22,22
-39,-68
-16,-16
16,16
45,-29
36,36
-24,38
49,49
-16,-101
-17,14
29,76
-39,-39
39,39
-2,-2
-16,-16
24,-67
33,33
44,44
-17,-17
19,-2
-14,-14
9,-89
34,34
-4,-140
-20,-20
46,46
8,8
33,33
29,29
34,34
-36,-36
-46,51
21,21
-24,-24
-50,-50
-23,70
-24,-24
-4,-4
-9,-9
-38,-50
-17,-17
9,9
16,16
36,36
-46,1
-33,-33
8,8
-8,-8
-49,-49
14,14
-47,-47
-23,-23
24,-2
-44,-44
15,15
-41,-7
-12,-12
21,21
35,35
48,48
-50,-50
17,17
18,18
-42,-11
45,45
-40,-6
30,14
17,17
18,18
-35,-35
-1,-1
-11,-77
-39,-39
-48,-48
-17,-17
34,34
22,-114
-9,-9
43,-76
14,14
27,27
-36,-36
31,-7
38,67
32,32
31,31
45,17
-48,-48
-44,-44
-41,-41
18,24
-29,-29
-28,-28
16,16
48,16
38,-74
44,44
23,-43
-21,-21
-21,-3
-43,53
-7,20
31,3
-1,-1
-37,-37
-46,-46
-2,-93
-16,12
-44,-44
30,30
-11,-11
48,-25
8,8
-42,-42
13,13
-35,25
-42,-42
6,-41
48,48
14,14
-17,-17
-2,-2
40,40
-32,-32
-30,-30
8,8
-39,-39
-21,-21
-4,53
19,19
-12,-12
-18,-1
-1,-1
34,34
-25,-25
-10,-10
15,15
39,26
-18,-18
31,31
36,-86
47,-75
24,-56
-42,-42
-41,-41
27,27
16,16
30,30
-22,-22
23,23
-46,47
39,39
9,9
13,13
-36,-36
-9,-9
-7,-7
29,122
-13,-13
17,17
22,22
45,-50
29,29
-23,-23
-7,-61
-41,-41
-16,-16
-19,-30
-32,-32
-35,-35
40,40
48,-68
15,15
9,9
-37,-37
30,30
6,6
-27,53
-35,-35
-43,32
48,36
36,36
31,31
32,69
-34,0
-1,-90
-9,-9
-19,-19
9,9
6,6
40,8
-45,-45
-41,-41
-30,-30
33,-28
-7,-7
-27,-27
20,20
-24,-24
-15,-15
-45,110
44,44
41,41
41,12
40,40
15,15
25,25
24,24
-32,-32
47,70
-42,-42
39,-86
-9,19
-8,-8
-11,-11
22,4
-16,-16
-12,-12
-45,-45
13,76
12,12
13,-91
-8,-8
-45,-45
27,27
-37,98
-50,-87
-27,-27
25,25
-9,-9
-29,-29
29,29
-32,-32
-28,-28
-23,117
-34,-34
-21,23
-18,-18
49,49
-18,-18
-45,-45
-3,-27
-8,-8
-19,-19
-1,-1
14,41
-44,42
-12,-12
46,46
-43,-43
27,-24
-30,-30
35,35
-27,-27
-16,-16
-36,-36
8,8
-48,-48
-42,1
41,14
18,18
-18,-18
-24,-24
-9,-9
30,30
-36,-141
-38,-38
-20,-20
-20,-20
41,41
46,-44
-40,-40
16,61
25,-8
-32,-32
47,-112
-8,-8
21,21
-21,-21
-41,-41
-1,16
-25,78
-16,-16
-34,-34
47,-10
-1,30
36,68
41,41
-22,-22
-50,-50
-25,-58
-40,-10
27,27
-1,42
-10,-10
-42,-63
41,-22
-6,-6
-11,-11
-37,-37
21,21
-40,-40
-22,-22
41,-2
-7,-35
-47,-47
6,6
-1,-1
-8,-8
-48,-48
-39,-39
-47,-47
-8,-8
48,48
-41,-41
29,29
45,45
-35,-35
17,-121
29,29
46,46
11,11
-27,-27
18,18
-23,-23
-18,21
-38,-38
-21,38
-10,-10
11,11
49,23
46,46
28,28
32,32
10,10
-29,42
-34,6
-3,77
43,43
28,28
-5,76
43,43
24,24
32,32
40,40
10,10
10,10
-28,-28
-9,-9
-3,-3
18,29
16,16
-34,-34
26,104
-6,-49
24,24
-23,123
-3,-3
-17,-17
34,34
-7,-7
40,40
21,21
-42,-42
-11,-11
9,9
-20,-106
-5,30
-16,-16
38,38
48,48
-5,-5
17,17
39,-62
-12,47
6,63
13,13
18,-17
-33,-33
21,21
-24,-24
25,25
22,22
-50,-50
-44,-44
-48,-48
-15,-15
-31,-31
31,31
-22,-20
-12,-12
-10,-92
-30,-30
-26,-26
-14,-14
17,17
19,19
-25,-25
15,34
-40,-2
33,33
-5,-5
19,98
20,20
-26,-26
-19,-19
-33,-33
-19,-19
6,6
16,16
32,13
-22,-22
32,32
14,14
-5,-5
-44,-44
-19,-19
36,-14
49,49
41,41
-24,-24
-30,-30
20,20
-31,-31
-18,-18
-28,-28
-44,-44
28,33
-5,-5
-50,-50
-29,-29
-40,-40
45,45
-38,40
29,29
-15,-15
-29,-29
-37,-37
44,44
-6,-6
36,36
-13,-13
-20,-20
40,-69
10,-20
-32,-32
46,46
-14,-14
43,23
-25,-25
15,15
-23,-23
-1,-1
-9,-9
-9,-41
32,32
-15,-15
20,20
-31,-31
47,19
-31,-31
-24,107
-23,-54
28,28
34,34
-9,-9
-46,-46
-12,114
35,35
-42,-42
20,20
-23,46
22,-91
-43,-43
-20,-20
19,19
-8,-8
-29,7
32,-67
32,-49
-2,-2
-50,-50
13,13
-38,-38
-22,-22
-3,113
21,21
11,11
23,23
28,28
30,30
-27,-27
-28,-28
47,-36
-8,-8
-14,-87
10,10
47,47
-50,19
-12,-12
30,30
-49,-49
18,18
-40,10
47,47
40,40
36,54
21,71
-24,63
-41,-41
-15,-75
30,-44
19,19
-11,-11
35,-11
-4,-4
37,67
-19,-19
-26,-26
-30,-30
9,9
24,24
-14,-14
18,18
24,24
-30,-30
14,14
-11,-11
18,18
-41,38
18,18
22,22
-30,34
-32,-32
-46,-46
48,48
-22,-22
25,25
-26,-55
-18,-18
25,25
-26,-26
26,15
44,44
-35,-35
15,15
46,46
34,54
-3,45
13,13
20,20
11,11
12,12
-28,-28
37,37
35,35
-26,-26
-7,-26
-35,-74
-15,-15
31,-7
17,17
-27,-27
-22,-22
-12,-12
49,-9
-42,98
22,-105
-14,-14
-11,-11
-42,-42
-10,-106
22,71
-13,-13
-47,-47
