-459,-398
613,-92
-181,86
-924,-572
-1313,997
113,-86
37,-13
-413,508
29,-7
190,-49
-226,-74
91,-9
-849,225
105,-33
-496,-408
82,32
-934,-478
633,-455
-421,-88
-770,-557
-147,145
-522,-466
1031,-72
-146,-136
-495,379
-202,-195
467,-212
855,118
257,135
-1361,-154
-861,-761
-450,386
-388,459
370,-175
-421,-406
-849,-564
37,-16
-265,36
-958,75
622,34
-15,31
-121,82
-880,-895
-656,-599
-534,667
858,-250
716,-333
-67,139
-383,407
-987,751
549,-15
455,-171
506,306
138,-24
-124,147
458,-234
-503,34
431,46
-1668,-436
-402,69
-294,-310
-521,-279
-658,-202
-506,245
-929,114
-223,-232
-404,417
-27,2
253,-48
-4,10
-620,-35
313,-77
-681,-22
-272,-5
-216,443
-1193,-1168
-476,209
-240,64
21,12
6,-3
420,-43
-828,-726
741,-386
156,3
-555,-50
112,1
-843,-412
-27,74
-743,489
296,-107
-475,166
-277,381
173,-3
-682,-707
1035,-422
-279,-302
65,0
218,0
103,27
391,47
350,-299
-168,-160
-426,145
-92,-119
410,-209
332,-222
437,-218
-202,-160
-760,831
-869,-248
-810,-768
-59,-24
320,-10
-549,273
322,-196
-838,-319
35,-30
-331,18
-325,198
-786,-661
-561,-555
-283,395
-483,-487
-222,-219
713,-328
-847,-761
-790,-601
23,31
-934,-835
1167,246
-87,176
-229,91
-323,157
-1043,-918
642,-136
-21,46
176,50
-71,-85
-1245,-461
-74,188
319,-240
-169,232
-1134,-1114
52,-30
531,441
-174,-171
147,91
81,-59
-90,46
-278,536
0,1
57,4
-1022,-880
728,-617
-790,-438
-903,587
-113,7
-499,-504
-372,-234
-642,-518
-239,-227
-450,-199
-469,435
619,37
-136,51
-41,-59
318,-240
-669,-269
-602,14
-642,-414
405,-14
-91,175
-494,-205
150,-38
379,9
125,73
481,-28
-928,-315
-501,-389
-773,290
-253,440
-1023,1062
201,-46
-755,799
111,57
-268,359
-13,-15
96,38
-42,-44
204,-136
-752,-312
-1011,-120
-747,-670
512,21
-316,404
-458,792
-638,-11
502,-68
-935,134
325,-60
-1012,-960
-295,-287
270,-160
-875,1345
778,-259
311,-10
-406,316
-490,-347
744,170
-1060,-57
-319,158
166,4
-230,121
-505,-47
-292,-272
-557,-328
303,-73
-831,53
-584,651
-537,-343
-247,-239
98,-14
530,124
-617,-235
-513,-536
903,-341
-185,-61
-321,236
-449,415
122,-100
-169,146
-1494,217
-752,129
-3,7
-34,17
-10,12
-133,236
-727,-464
-349,298
-796,431
542,-340
-743,-688
199,147
-642,-559
-6,3
-1158,-931
21,8
454,-341
53,-50
169,140
-220,367
151,47
-220,-243
-150,-168
17,-10
678,-170
194,107
119,-76
-197,324
-454,-344
-1060,-808
-1191,-1104
-528,94
-11,-29
-1256,-849
-176,-168
23,-16
773,-462
495,353
74,-5
-474,-204
-960,-792
